										
2018-04-28 20:17:56	margarita	البيت باي	اريد ان اكتب موسيقي للافلام، او دعايات الافلام او الاعلانات او القيام باي عمل آخر يتعلق بالموسيقي	1023.0	{'باي': 1023.0}						
2018-04-28 20:18:09	margarita	من اين ما قريته	انا من مولدوفا	60.76019296607532	{'مِن': 5.73109243697479, 'أَيْنَ': 24.357142857142858, 'من': 6.314814814814815, 'اين': 24.357142857142858}	بعد تخرجي اريد العمل في صناعه الموسيقي، مع شركات التسجيل، والاستوديوهات واشياء من هذا القبيل. لكنني منفتحه علي جميع الخيارات	60.76019296607532	{'مِن': 5.73109243697479, 'أَيْنَ': 24.357142857142858, 'من': 6.314814814814815, 'اين': 24.357142857142858}	ذهبت الي دار الاوبرا السلطانيه والقليل من الاماكن الاخري في مسقط. لقد كانت في غايه الجمال!	54.73723934018052	{'مِن': 2.865546218487395, 'أَيْنَ': 24.357142857142858, 'من': 3.1574074074074074, 'اين': 24.357142857142858}
2018-04-28 20:18:47	margarita	من اين انت	انت تجاملني ليس الا	90.93333333333334	{'أَنْتَ': 45.46666666666667, 'انت': 45.46666666666667}	انا من مولدوفا	63.73611577964519	{'مِن': 5.73109243697479, 'أَيْنَ': 24.357142857142858, 'أَنْتَ': 22.733333333333334, 'من': 6.314814814814815, 'اين': 24.357142857142858, 'انت': 22.733333333333334}	بعد تخرجي اريد العمل في صناعه الموسيقي، مع شركات التسجيل، والاستوديوهات واشياء من هذا القبيل. لكنني منفتحه علي جميع الخيارات	60.76019296607532	{'مِن': 5.73109243697479, 'أَيْنَ': 24.357142857142858, 'من': 6.314814814814815, 'اين': 24.357142857142858}
2018-04-28 20:19:12	margarita	هلا عندك يا اخوان	لدي اخ	711.2285714285714	{'يا': 29.228571428571428, 'إِخْوان': 341.0, 'اخوان': 341.0}	احاول جاهده الا افعل ذلك، لكنني افعل بالطبع عند مقابله شخص او التعرف علي مفهوم ما للمره الاولي	341.0	{'عِنْد': 341.0}	يا الهي، نعم! كتب شخص بدون اسم ذات مره منشور طويل في مجموعه مخصصه للمديح، ومازلت غير متاكده من هويته	58.457142857142856	{'يا': 58.457142857142856}
2018-04-28 20:19:25	margarita	اين اين والديك	اقنعت والدي عن طريق التحدث مع الصديق الذي التحق بالجامعه والذي اكد بانها المكان الافضل وبانها آمنه جداً	255.75	{'والِدِيّ': 85.25, 'والديك': 170.5}	انا اقرب الي امي لانها تفهمني، لكنني احب والدي بالقدر نفسه	255.75	{'والِدِيّ': 85.25, 'والديك': 170.5}	ذهبت الي دار الاوبرا السلطانيه والقليل من الاماكن الاخري في مسقط. لقد كانت في غايه الجمال!	97.42857142857143	{'أَيْنَ': 48.714285714285715, 'اين': 48.714285714285715}
2018-04-28 20:19:40	margarita	من اين ولدي	ادرس الموسيقي ولدي تخصص ثانوي في الاقتصاد. انني اتعلم تكنولوجيا الموسيقي وتاليفها في المقام الاول، لكنني احضر محاضرات ممتعه اخري في الفنون الحره	426.25	{'وَلَد': 255.75, 'ولدي': 170.5}	ادرس الموسيقي ولدي تخصص ثانوي في الاقتصاد. انني اتعلم تكنولوجيا الموسيقي وتاليفها في المقام الاول، لكنني احضر محاضرات ممتعه اخري في الفنون الحره	426.25	{'وَلَد': 255.75, 'ولدي': 170.5}	قبل ان اموت، اريد ان اكتب الكثير من الموسيقي، وان يكون لدي طفلين علي الاقل وان اساعد والدي علي السفر	261.7729536258948	{'مِن': 2.865546218487395, 'وَلَد': 170.5, 'من': 3.1574074074074074, 'ولدي': 85.25}
2018-04-28 20:19:56	margarita	حدثني عن ما لديك	ليس لدي اي شكوي	79.36984126984126	{'عَن': 15.155555555555555, 'لَدَي': 38.97142857142857, 'عن': 15.5, 'لديك': 9.742857142857142}	لدينا مدارس رومانيه اكثر من تلك الروسيه، لكن لدينا كلاهما. 	68.2	{'لَدَي': 58.457142857142856, 'لديك': 9.742857142857142}	احب جميع انواع الموسيقي، صدقاً! وبالاخص موسيقي الدوبستيب، والبوب، والهيب هوب والموسيقي الكلاسيكيه في بعض الاحيان	68.19999999999999	{'لَدَي': 48.71428571428571, 'لديك': 19.485714285714284}
2018-04-28 20:20:06	margarita	حديث ديني عن والديك	انا اقرب الي امي لانها تفهمني، لكنني احب والدي بالقدر نفسه	255.75	{'والِدِيّ': 85.25, 'والديك': 170.5}	اقنعت والدي عن طريق التحدث مع الصديق الذي التحق بالجامعه والذي اكد بانها المكان الافضل وبانها آمنه جداً	162.64666666666665	{'عَن': 7.5777777777777775, 'والِدِيّ': 85.25, 'عن': 7.75, 'والديك': 170.5}	قبل ان اموت، اريد ان اكتب الكثير من الموسيقي، وان يكون لدي طفلين علي الاقل وان اساعد والدي علي السفر	42.625	{'والِدِيّ': 42.625}
2018-04-28 20:20:28	margarita	حديث ديني عن والديك	اقنعت والدي عن طريق التحدث مع الصديق الذي التحق بالجامعه والذي اكد بانها المكان الافضل وبانها آمنه جداً	162.64666666666665	{'عَن': 7.5777777777777775, 'والِدِيّ': 85.25, 'عن': 7.75, 'والديك': 170.5}	انا اقرب الي امي لانها تفهمني، لكنني احب والدي بالقدر نفسه	153.45	{'والِدِيّ': 85.25, 'والديك': 170.5}	قبل ان اموت، اريد ان اكتب الكثير من الموسيقي، وان يكون لدي طفلين علي الاقل وان اساعد والدي علي السفر	42.625	{'والِدِيّ': 42.625}
